,gene,log2FoldChange,pvalue,mean_NAFL,mean_NASH,t_statistic,padj
10407,SUCLG2-AS1,0.2272243493950424,0.02577570364600661,19.41176470588235,22.893617021276597,2.2649915962344007,0.047946913985338305
9630,SPATC1L,0.33639297466985263,0.025785125029054154,4.2745098039215685,5.659574468085107,2.2668101486320666,0.04795865274133525
14729,PTGES2,0.16085933880012557,0.025811013382255343,234.7843137254902,262.59574468085106,2.2650647390801546,0.048001012462512746
3004,C2CD2L,0.19781386832680592,0.025816334599960196,105.98039215686275,121.70212765957447,2.2647122273971623,0.04800511766102839
8760,HNRNPA3,0.13307136416389137,0.025852205646453505,1484.0,1627.4893617021276,2.2689256496531027,0.04806602200330122
7926,TPM3P9,0.20803429926543643,0.02587178524617669,39.72549019607843,46.04255319148936,2.2635468898354945,0.04809662524301291
10827,TRA2B,0.13203116414155014,0.025881862191687685,548.3137254901961,600.9574468085107,2.265539273591979,0.04810955744022776
7577,YIF1B,0.16103458519634098,0.025906587169738173,204.7843137254902,229.08510638297872,2.2631385830095563,0.04814971119901789
9732,GUCD1,0.1470859204458645,0.02591951546042364,1886.921568627451,2089.553191489362,2.2630996478776977,0.04816793272099219
75,RNF207,0.203589639413369,0.025926842476881908,69.11764705882354,79.74468085106383,2.2625806415140293,0.048175741890573505
7650,B3GNT8,0.2844018779418001,0.025938040896670265,11.176470588235293,13.829787234042554,2.265250903192392,0.048190741926243126
11355,RAB33B,-0.14210296633959757,0.02595443232580215,282.03921568627453,255.48936170212767,-2.2676949649404854,0.04821538536774211
7903,ZNF578,0.31777406080261,0.02597865151429987,6.254901960784314,8.042553191489361,2.263864794120614,0.048254562698308565
10748,PDCD10,0.1524208899262916,0.025999585069278918,177.6078431372549,197.51063829787233,2.2619516580737957,0.04828296459913531
14566,ANP32B,-0.1091480098451478,0.026000205753520227,692.0980392156863,641.5957446808511,-2.264666052772328,0.04828296459913531
950,GABPB2,0.19788324649589423,0.026047427143291932,36.11764705882353,41.57446808510638,2.2609545100989195,0.04835900581263629
13054,RNF216P1,0.1750955167603057,0.02604556918434934,63.411764705882355,71.72340425531915,2.2610011698301946,0.04835900581263629
10143,ITGA9-AS1,0.24527443814237615,0.02606375896428634,12.588235294117647,15.106382978723405,2.261125795419338,0.04838350053611108
1589,TRIM58,0.41900602501442297,0.026082690192021727,5.588235294117647,7.808510638297872,2.268256455321964,0.048406986239364264
7364,NR2F6,-0.13937597041486266,0.02607977804449347,1009.5490196078431,916.4893617021277,-2.2634833274646344,0.048406986239364264
4091,CLDN10,0.7146002432473653,0.026096160794495525,18.098039215686274,30.340425531914892,2.262551689598148,0.04842615683302088
13372,SLC25A40,0.16910724867206428,0.026101538775368256,100.3529411764706,112.95744680851064,2.263189274180144,0.048430307293278664
15244,ZCCHC16,0.37750190076378837,0.026105838401813995,14.411764705882353,19.02127659574468,2.2601239645875575,0.04843245615412351
2143,SFXN4,-0.11973929465395076,0.0261309896908079,228.7450980392157,210.4468085106383,-2.2606118899832564,0.048473284570230465
13120,MALSU1,-0.15321193008686748,0.026137716432218527,256.6862745098039,230.72340425531914,-2.2627198902316508,0.04847992952785287
4696,WHAMMP2,-0.20236279067675328,0.026174067567925587,39.88235294117647,34.53191489361702,-2.2586265338630027,0.04854151325570898
13311,ELN,-0.3243795371726183,0.026223955636294673,145.3921568627451,115.91489361702128,-2.265634015315639,0.048628184272883686
7600,GMFG,0.19092351188101467,0.026236669772822976,102.76470588235294,117.44680851063829,2.258048770758622,0.048645909547517956
7446,ZNF708,0.22854377798368464,0.026250552111950657,41.03921568627451,48.255319148936174,2.2573831081824536,0.04866579628546696
14304,UHRF2,0.1466533501793478,0.026263017271588716,175.88235294117646,194.80851063829786,2.2610912642021903,0.04868305125358702
941,SETDB1,0.1339156310847,0.026285646798114445,231.68627450980392,254.31914893617022,2.260793939358663,0.04871914122223255
4343,SAV1,0.14327926310424494,0.02628888704225151,219.41176470588235,242.4255319148936,2.2604069902211785,0.048719289762037696
6873,MOCOS,0.21037210414365706,0.026307182416594528,365.7450980392157,423.3191489361702,2.257547837042474,0.04873992925046061
10439,ARL13B,0.19252042021515525,0.02630358061198679,56.94117647058823,65.2127659574468,2.257320716699515,0.04873992925046061
13939,SPIDR,0.1227996922824942,0.026309508414239683,158.31372549019608,172.46808510638297,2.2618943914290446,0.04873992925046061
14276,C8orf33,0.13240136940078462,0.026316001880253678,250.2156862745098,274.36170212765956,2.2606699698521417,0.048746101284136846
12415,AIF1,0.21309804764089543,0.026328128250769557,206.68627450980392,239.74468085106383,2.2620412993980934,0.04876270461822613
10839,SNORA4,-0.4816255801224132,0.026342014194492006,3.9019607843137254,2.5106382978723403,-2.2583121132815966,0.04878256250288087
13877,FZD3,0.2713384878123255,0.0263478279770645,27.294117647058822,33.148936170212764,2.256215019803878,0.04878284941220107
7873,VSIG10L,0.2773663203737923,0.026348497571213488,18.11764705882353,22.170212765957448,2.2562959564652285,0.04878284941220107
15156,COX7B,-0.1874281856649061,0.026368829476111577,1017.6078431372549,893.5106382978723,-2.2648564990418256,0.04881463064759993
10752,ACTRT3,0.23454101109779654,0.026562644862926855,22.03921568627451,26.106382978723403,2.2526225694859483,0.049167522613968465
8512,MRPL30,0.12005843453584751,0.02661977291221394,431.52941176470586,469.06382978723406,2.254563098634639,0.049267351619159946
7368,MRPL34,-0.14238395953187974,0.026629789675580502,685.9411764705883,621.3829787234042,-2.2535880826095336,0.04927997448426655
10062,RPL32,-0.1630762168531238,0.02663601008396835,3514.9607843137255,3139.1702127659573,-2.258181703159186,0.04928556978691071
11609,C6,0.15687100091701592,0.026641485247427772,8601.823529411764,9590.0,2.254399810024531,0.04928978495854962
6754,RAB40B,-0.14248897912384775,0.02666328602863411,120.01960784313725,108.63829787234043,-2.2510704152817467,0.049324199748434376
14828,C9orf116,-0.32251209751417315,0.02666745381295249,8.019607843137255,6.212765957446808,-2.251211019905628,0.04932599105390384
4347,TRIM9,1.8432141101848525,0.026744238298526568,3.411764705882353,14.829787234042554,2.287109365200278,0.049460808129491524
3079,VPS26B,0.11011499434855379,0.02674675730528448,718.9803921568628,776.0851063829788,2.2541484047910063,0.049460808129491524
10164,MYRIP,0.22417800045325245,0.026775134901714057,382.98039215686276,447.531914893617,2.2516207915238944,0.04950140961502886
2749,MRPL21,-0.13843721608510975,0.026773193666499447,189.35294117647058,171.93617021276594,-2.255851193890267,0.04950140961502886
9500,N6AMT1,0.182564805045958,0.026778884791431562,31.901960784313726,36.340425531914896,2.249294902345714,0.04950240609466432
5018,NEIL1,-0.20568429527955978,0.026795476125775868,136.72549019607843,118.42553191489361,-2.25142061448565,0.04952460059972215
15279,XIAP,0.16648627126919827,0.026800528170427572,478.0980392156863,536.7021276595744,2.2512669047170686,0.04952460059972215
3761,OAS1,0.29000613684380383,0.026800156207317617,404.7647058823529,495.1063829787234,2.2495408690533334,0.04952460059972215
8232,CYP1B1,0.1847178243907906,0.02688867466116294,181.23529411764707,206.12765957446808,2.247704917194938,0.049681531310061006
9841,C1QTNF6,0.21810414169538545,0.026903346691001143,84.0,97.87234042553192,2.248192920758258,0.049702683754962805
6863,ZSCAN30,0.16667250078060952,0.02692069247104053,75.88235294117646,85.29787234042553,2.2477664313360113,0.049728770168467745
262,PAQR7,0.16299212430836044,0.026942283712114108,153.1764705882353,171.61702127659575,2.247043084820773,0.04976269174429894
13613,SLC35B4,0.1752207111244094,0.02704461892901311,337.2549019607843,380.93617021276594,2.247339208286945,0.04994572233212687
8558,MALL,0.415222400918429,0.027056649230989306,33.1764705882353,44.57446808510638,2.2451056309872754,0.04996195486814734
13375,SRI,0.2201090027645916,0.02707837584243121,124.98039215686275,145.74468085106383,2.244809933591271,0.049996086270989455
2163,IKZF5,-0.14574369034596538,0.02709791206873184,278.94117647058823,252.04255319148936,-2.2474199505040025,0.05002616577219959
7359,CPAMD8,0.290700640800416,0.027101293391589943,32.11764705882353,39.51063829787234,2.2444474031963857,0.05002641765063962
11879,SLC12A2,0.5691027183624027,0.02713325564997391,81.11764705882354,120.82978723404256,2.249366290170459,0.05007942084947298
10113,CMC1,-0.15960570782219566,0.02714919518244606,167.11764705882354,149.51063829787233,-2.250451177337351,0.05009721204228623
2091,SLK,0.16695971512630456,0.027149393955588085,497.7450980392157,558.936170212766,2.2498219250090936,0.05009721204228623
1644,NUDT5,0.1317775520620769,0.02718460393700266,435.1764705882353,476.8936170212766,2.244339610138397,0.05015617985839756
6858,ASXL3,-0.32941062162949153,0.02720230049024635,23.274509803921568,18.319148936170212,-2.2441435154971656,0.05018282477660979
10532,IQCB1,0.17039079597445664,0.027223924500419206,57.13725490196079,64.42553191489361,2.242665473726846,0.050216707827585895
5151,ADAMTS17,0.3163670235893376,0.02724863142874304,105.72549019607843,131.89361702127658,2.2468494627680378,0.05025626878058757
6275,RAPGEFL1,-0.2584429514885453,0.0272638398418385,123.09803921568627,102.74468085106383,-2.2424910613229936,0.050278303689189494
12805,COL10A1,1.2251858268303941,0.027284306480736847,5.980392156862745,15.319148936170214,2.2441763050610604,0.05031002906512618
6753,WDR45B,0.11380668106773512,0.027308669734517066,582.4509803921569,630.3404255319149,2.2456952597693007,0.0503489310328928
8327,LGALSL,0.1600970674252477,0.027312378389133384,99.92156862745098,111.76595744680851,2.2420017186868195,0.05034974741423764
10678,PLOD2,0.16136749563261676,0.027319022014612487,666.6078431372549,745.6170212765958,2.24427683152397,0.05035597350541376
10566,LOC101927056,-0.29155444584384343,0.027325809746267388,9.0,7.170212765957447,-2.2425644165845977,0.05036246370092101
9139,PLCB4,0.6324096631236165,0.02735999604150641,3.1176470588235294,5.382978723404255,2.2555804104468016,0.0504194428606149
8188,GPN1,0.12455498365610686,0.027370150913764588,213.23529411764707,232.5531914893617,2.243979731057338,0.050432128198578785
5001,CLK3,0.13357008942226803,0.027374150923721495,181.3921568627451,199.08510638297872,2.240545614707538,0.05043347093582867
1847,PRF1,0.45922489918703807,0.027381344588283292,62.529411764705884,86.34042553191489,2.2630562294990004,0.05044069656082728
6141,TMEM199,0.1397648841135596,0.0274032302588485,134.7058823529412,148.51063829787233,2.2408711318820975,0.050474982186459655
14452,TJP2,0.15718184348079028,0.02744443110663812,1185.5098039215686,1322.0851063829787,2.2510098041591324,0.05054483268080754
12869,TBPL1,0.14047466323588326,0.027454559603442674,90.74509803921569,100.12765957446808,2.239344822674487,0.05055140874313575
9029,PER2,0.1994209233073261,0.027453642508161118,187.05882352941177,214.93617021276594,2.242273114538885,0.05055140874313575
1688,LOC100499489,0.38817787307498786,0.027488141960220158,9.941176470588236,13.319148936170214,2.245836504169147,0.05060719902086388
15286,XPNPEP2,0.754646430220241,0.02752217974921972,416.2549019607843,703.0,2.2414456228337927,0.050663814351489
967,OAZ3,0.3379990888666442,0.027533863352407272,6.254901960784314,8.170212765957446,2.2423865042892257,0.05067927069055193
2057,FBXW4,0.11337120820200379,0.0275437627592893,309.9019607843137,335.3191489361702,2.2405602763687513,0.0506900798110828
43,NADK,0.13356143314267374,0.027546311776431968,1167.313725490196,1280.6382978723404,2.2383889534488164,0.0506900798110828
2423,HIPK3,0.15759909118842375,0.027557660101884776,710.4901960784314,792.6170212765958,2.241824967923032,0.05069557332802711
3972,POSTN,0.28535435036301426,0.027559161968099842,170.19607843137254,207.63829787234042,2.2390448788143686,0.05069557332802711
2282,PGAP2,0.12100634680805089,0.02755595396568705,239.68627450980392,260.74468085106383,2.2392820323684948,0.05069557332802711
12206,BTNL9,0.3242873677612846,0.027610632874829594,36.72549019607843,46.234042553191486,2.23734967107981,0.05078419554178571
7173,RPS28,-0.16381020304346,0.02764193356729153,1797.6078431372548,1604.5531914893618,-2.2461567944752763,0.050835701992954015
11630,NNT-AS1,0.1716659070235282,0.027648116731221473,82.03921568627452,92.53191489361703,2.240449303836399,0.050841008545472494
13449,COPS6,0.1090947869695274,0.0276802141908636,489.11764705882354,527.6170212765958,2.2370284193086176,0.05089396090406012
14770,TOR1B,0.1418040392550923,0.02771569378951988,260.01960784313724,286.97872340425533,2.2379755015095975,0.05095311842988648
9916,CSDC2,-0.8031752135593131,0.027737042229863857,3.5294117647058822,1.5957446808510638,-2.2453889784498737,0.05098628592557662
662,LOC101927587,-0.4073608655689843,0.027763143744857832,5.490196078431373,3.893617021276596,-2.235686672859684,0.051028181582555225
8814,STAT4,0.2564900300798885,0.02776722604256541,61.588235294117645,73.76595744680851,2.237578667099555,0.05102960113222445
12537,RNF8,0.15266525401067632,0.027799005319690828,84.05882352941177,93.55319148936171,2.234249507012623,0.05108191478112914
12139,SFXN1,0.13901304502272718,0.027802542726581465,1286.5882352941176,1416.8297872340424,2.2360052937965933,0.05108232644687241
9652,TUBA8,0.38344615252641673,0.027823396103595802,11.803921568627452,15.702127659574469,2.2407628389592986,0.05111454930042141
7281,FBXW9,0.20099786779263534,0.02783251040037813,32.705882352941174,37.744680851063826,2.2342704594754474,0.05112520110123074
6278,RARA,0.15454738313357846,0.027858799581392053,320.05882352941177,356.36170212765956,2.233883121475535,0.051167394942378035
12096,ADRA1B,0.18881263158702857,0.027872929120584332,93.09803921568627,106.25531914893617,2.233153835908147,0.051187248153906934
709,RPL5,-0.16444419153418652,0.027914475877129568,4186.0392156862745,3734.978723404255,-2.240189915294912,0.05125410757331079
8256,PLEKHH2,0.26044088573665863,0.02791598503555106,32.21568627450981,38.787234042553195,2.2323726701212014,0.05125410757331079
15309,MOSPD1,0.1711801294927227,0.027925429459041935,47.411764705882355,53.51063829787234,2.2324080582119605,0.05126534245892469
1540,RBM34,0.13135089613384232,0.027938936534047186,163.58823529411765,179.27659574468086,2.233153854601561,0.0512840319734975
1084,CD5L,0.3171393011586049,0.027966680625464483,1064.078431372549,1325.936170212766,2.2414152551070727,0.0513288470479507
7452,ZNF208,0.4902296521642083,0.02799974514797851,5.0588235294117645,7.51063829787234,2.2376964131125656,0.051383415182286
3255,PLEKHA5,0.13118768571016937,0.02801266476736044,271.05882352941177,296.9574468085106,2.2342382209126908,0.051401006036467016
7689,ZNF155,0.17401932568698228,0.02804200509821467,37.01960784313726,41.8936170212766,2.232216382611419,0.051448719814253904
998,CREB3L4,0.16237089767452972,0.028045508213834783,78.43137254901961,87.8936170212766,2.230470304231365,0.05144902428994417
14408,LINC00961,0.2820251221870258,0.028087228644775378,7.784313725490196,9.680851063829786,2.2298715483183553,0.05151942938923284
309,SESN2,0.13827509072443273,0.028090849095805996,295.84313725490193,325.70212765957444,2.2298370427402165,0.05151994057935297
10168,RPL14,-0.14685218116873874,0.028095868096563288,2900.843137254902,2620.0,-2.237413640976075,0.05152301634884218
2439,TRIM44,0.14806593767744294,0.028148680857817115,1016.6862745098039,1126.6808510638298,2.239007436125687,0.05161372654435852
8717,SCN7A,0.7408321230096018,0.02819122553548269,10.254901960784315,17.80851063829787,2.2288988266361844,0.05168558973487176
10759,PRKCI,0.1612338154431826,0.028205889279438484,176.2156862745098,197.17021276595744,2.230451292339003,0.0517063252105949
8875,EEF1B2,-0.17112178478801365,0.02824223366299734,2257.0,2004.4468085106382,-2.2349449538080988,0.05176679543246106
